matricula_funcionario;Nombre Funcionario;Cargo;codigo_tienda;nombre_tienda;codigo_producto;descripcion_producto;Categoria;precio_costo;valor_unitario;cantidad;comision;dt_venta;dt_entrega
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;13/09/20 12:44;20/09/20 16:13
123456111;José María;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;2;;19/02/20 14:34;26/02/20 16:41
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;19/05/20 15:09;24/05/20 10:44
123456111;José María;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;22/02/19 9:54;24/02/19 17:49
123456111;José María;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;2;;23/05/19 16:02;26/05/19 10:16
123456111;José María;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;2;;5/12/19 13:02;7/12/19 11:08
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;2;;14/08/19 9:22;14/08/19 11:08
123456111;José María;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;2;;21/06/20 11:07;21/06/20 12:13
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;24/10/19 14:49;27/10/19 14:51
123456111;José María;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;2;;8/04/20 13:56;14/04/20 15:57
123456111;José María;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;2;;12/02/19 9:35;15/02/19 15:04
123456111;José María;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;2;;14/09/20 11:07;15/09/20 10:46
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;8/06/19 14:55;10/06/19 11:11
123456111;José María;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;2;;28/08/20 17:39;30/08/20 10:49
123456111;José María;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;27/04/20 16:56;29/04/20 9:55
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;23/05/19 13:34;25/05/19 15:25
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;30/12/20 14:49;31/12/20 14:23
123456111;José María;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;2;;11/03/19 17:27;12/03/19 15:33
123456111;José María;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;21/07/19 9:19;27/07/19 13:48
123456111;José María;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;2;;25/12/19 10:45;25/12/19 15:53
123456111;José María;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;2;;19/03/20 10:31;19/03/20 11:51
123456111;José María;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;2;;22/01/20 13:22;23/01/20 12:36
123456111;José María;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;21/08/19 16:44;27/08/19 12:58
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;2;;10/08/19 12:11;10/08/19 15:01
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;2;;25/12/19 15:08;26/12/19 14:55
123456111;José María;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;23/08/20 9:10;23/08/20 17:43
123456111;José María;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;4;;12/06/20 12:24;12/06/20 13:03
123456111;José María;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;24/10/20 11:38;28/10/20 16:46
123456111;José María;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;4;;19/05/19 12:32;19/05/19 13:34
123456111;José María;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;4;;28/10/20 17:48;29/10/20 14:09
123456111;José María;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;4;;20/03/20 11:27;21/03/20 9:50
123456111;José María;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;26/12/19 13:36;27/12/19 10:26
123456111;José María;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;31/05/20 9:35;31/05/20 15:42
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;19/10/20 9:01;19/10/20 12:17
123456111;José María;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;7/07/20 13:52;11/07/20 17:39
123456111;José María;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;4;;15/04/20 11:10;15/04/20 17:30
123456111;José María;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;11/11/19 10:45;11/11/19 11:00
123456111;José María;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;4;;17/05/20 14:12;18/05/20 11:16
123456111;José María;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;2/03/20 13:22;6/03/20 13:22
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;7/01/19 15:57;8/01/19 15:40
123456111;José María;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;24/05/19 15:27;25/05/19 11:52
123456111;José María;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;27/05/19 16:59;27/05/19 17:35
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;22/03/20 10:43;22/03/20 17:29
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;27/09/20 11:03;27/09/20 12:01
123456111;José María;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;4;;1/08/20 16:15;2/08/20 14:30
123456111;José María;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;4;;29/03/19 12:06;29/03/19 16:37
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;4;;26/11/20 17:05;28/11/20 16:27
123456111;José María;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;28/08/20 13:32;4/09/20 13:24
123456111;José María;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;21/09/20 16:50;24/09/20 16:01
123456111;José María;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;20/08/19 9:32;20/08/19 11:56
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;26/09/19 10:37;26/09/19 14:38
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;3/01/19 15:50;3/01/19 16:47
123456111;José María;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;5/05/20 10:03;5/05/20 13:33
123456111;José María;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;28/10/19 16:55;29/10/19 14:32
123456111;José María;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;4;;12/03/20 12:11;17/03/20 12:56
123456111;José María;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;12/03/19 15:59;14/03/19 15:20
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;13/04/19 14:14;13/04/19 16:31
123456111;José María;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;22/03/20 15:37;23/03/20 10:38
123456111;José María;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;11/06/19 9:39;11/06/19 16:25
123456111;José María;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;4;;25/10/19 11:40;28/10/19 13:03
123456111;José María;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;4;;15/10/19 11:44;17/10/19 11:46
123456111;José María;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;4;;19/11/20 13:02;24/11/20 15:31
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;22/10/19 14:54;22/10/19 14:55
123456111;José María;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;18/07/19 16:02;24/07/19 11:21
123456111;José María;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;17/12/20 11:36;17/12/20 16:08
123456111;José María;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;18/09/19 11:08;18/09/19 17:49
123456111;José María;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;6/12/20 11:33;11/12/20 11:33
123456111;José María;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;5/08/19 17:11;6/08/19 10:59
123456111;José María;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;20/10/19 11:43;20/10/19 12:52
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;3/06/20 11:18;3/06/20 14:28
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;20/12/20 13:40;20/12/20 17:01
123456111;José María;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;4;;9/11/19 14:46;16/11/19 17:10
123456111;José María;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;23/07/20 9:16;23/07/20 10:13
123456111;José María;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;21/11/19 11:57;21/11/19 15:22
123456111;José María;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;4;;29/09/20 12:36;30/09/20 11:13
123456111;José María;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;4;;27/01/19 14:59;28/01/19 13:36
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;14/03/20 17:42;15/03/20 15:26
123456111;José María;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;13/03/20 15:21;17/03/20 15:57
123456111;José María;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;4;;14/09/19 14:13;15/09/19 13:32
123456111;José María;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;4;;15/11/20 13:33;18/11/20 9:16
123456111;José María;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;1/09/19 16:42;1/09/19 17:27
123456111;José María;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;4;;26/11/20 9:01;26/11/20 9:47
123456111;José María;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;6/06/19 9:11;6/06/19 14:49
123456111;José María;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;4;;16/05/20 14:04;16/05/20 14:31
123456111;José María;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;4;;9/07/19 16:37;16/07/19 14:02
123456111;José María;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;4;;16/01/20 14:12;17/01/20 9:20
123456111;José María;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;11/06/20 14:30;12/06/20 9:25
123456111;José María;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;20/05/19 12:04;24/05/19 14:36
123456111;José María;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;21/08/19 16:46;22/08/19 15:03
123456111;José María;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;11/08/20 10:26;12/08/20 10:08
123456111;José María;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;1/12/19 9:25;1/12/19 10:12
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;2;;28/11/19 16:41;29/11/19 12:46
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;4;;13/10/20 9:51;13/10/20 17:01
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;30/11/20 9:20;30/11/20 11:32
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;2;;9/03/19 10:52;9/03/19 11:56
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;1/02/19 13:49;2/02/19 11:12
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;1/12/20 14:24;2/12/20 12:24
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;2;;8/12/20 10:23;8/12/20 15:49
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;4;;12/04/19 11:17;13/04/19 9:04
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;4;;3/11/20 10:11;5/11/20 13:02
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;2;;4/09/20 13:40;4/09/20 15:14
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;2;;2/05/19 9:45;5/05/19 13:31
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;2;;17/06/20 10:38;17/06/20 12:30
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;29/06/19 9:43;1/07/19 9:46
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;2;;1/06/20 16:41;1/06/20 16:54
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;23/08/19 14:54;30/08/19 16:30
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;18/06/20 17:55;19/06/20 10:07
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;2;;25/04/20 11:23;25/04/20 13:35
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;9/02/20 10:49;10/02/20 9:02
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;4;;4/12/20 13:37;4/12/20 17:10
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;4;;2/07/19 12:50;2/07/19 15:30
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;2;;8/06/20 17:20;13/06/20 13:39
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;2;;10/04/20 13:46;14/04/20 10:04
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;2;;18/11/19 14:26;18/11/19 15:18
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;6/06/19 12:03;12/06/19 15:23
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;2;;27/01/19 11:39;28/01/19 10:41
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;4;;12/10/19 12:53;18/10/19 17:42
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;2;;19/09/20 12:02;25/09/20 10:55
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;2;;25/08/20 15:32;30/08/20 10:12
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;9/03/19 14:00;14/03/19 13:33
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10001;Smartphone;Electrónicos;899,9;1676,9;2;;10/01/19 14:58;11/01/19 10:37
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;5/10/20 9:56;8/10/20 14:32
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10006;Aspiradora de piso;Casa;88,9;189,9;2;;1/05/19 14:19;1/05/19 17:38
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;29/07/19 16:02;29/07/19 16:33
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;2;;24/01/19 15:57;25/01/19 11:58
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;2;;13/06/19 9:54;13/06/19 17:05
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;16/12/20 17:22;17/12/20 15:12
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;2;;16/12/19 12:14;16/12/19 12:39
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;17/07/19 14:01;19/07/19 10:26
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;2;;11/06/19 10:14;16/06/19 9:42
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;2;;9/09/20 14:59;9/09/20 17:49
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;2;;3/04/19 11:58;3/04/19 15:29
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;2;;20/04/19 12:45;20/04/19 15:35
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;31/12/19 17:44;2/01/20 14:03
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;4/06/19 9:56;11/06/19 12:23
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10020;Impresora;Electrónicos;329,9;674,1;4;;20/05/19 17:40;21/05/19 11:12
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;2;;24/09/20 12:59;25/09/20 11:18
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;15/01/20 13:03;15/01/20 15:59
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;27/06/19 13:35;28/06/19 11:17
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;6/09/19 14:35;7/09/19 10:47
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;9/10/20 14:14;9/10/20 17:15
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;4;;29/05/19 14:49;30/05/19 14:22
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10017;Cama Box;Casa;1189,9;1899,5;4;;25/09/19 16:39;30/09/19 16:33
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;2;;4/09/20 17:00;5/09/20 14:03
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;3/11/19 17:23;5/11/19 11:49
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10012;Procesador de alimentos;Cocina;110;189,9;2;;3/11/20 17:08;4/11/20 13:24
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;2;;2/12/19 13:18;3/12/19 9:23
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;20/12/20 17:13;24/12/20 15:04
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;4;;18/02/19 16:46;19/02/19 16:36
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10011;Licuadora;Cocina;59,9;142,4;4;;25/08/20 14:56;26/08/20 10:55
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;10/03/20 11:24;17/03/20 9:36
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;24/05/20 15:06;25/05/20 12:57
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;2;;20/12/19 12:50;20/12/19 17:21
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;2/10/20 15:41;9/10/20 11:06
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;2;;5/07/20 10:24;12/07/20 9:08
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10002;Tablet;Electrónicos;799;1424,91;4;;19/11/19 16:31;20/11/19 10:30
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10008;Cafetera;Cocina;159,9;284,9;2;;1/05/19 14:56;2/05/19 14:03
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10013;Fogón;Electrodomésticos;210,9;404,1;4;;11/12/19 15:02;18/12/19 11:03
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10015;Microondas;Electrodomésticos;189;364,5;4;;27/07/19 10:17;28/07/19 9:16
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10005;Notebook;Electrónicos;2299,9;3199;4;;18/05/19 13:18;19/05/19 10:21
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10016;Guarda Ropa;Casa;489,9;999;4;;7/12/19 16:13;11/12/19 9:43
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10009;Plancha;Casa;27,9;55,9;4;;4/05/19 10:20;4/05/19 12:09
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10018;Colchón;Casa;109,9;249,9;4;;10/03/20 13:46;11/03/20 11:01
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10010;Freidora eléctrica;Cocina;187,9;340;4;;17/11/19 16:28;18/11/19 10:11
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10019;Sofá;Casa;789,9;1399;2;;19/10/19 16:52;21/10/19 10:12
123456222;Maria das Gra√ßas;Vendedor;CL001;Tienda Matriz;10007;Batidora;Cocina;49,9;95,9;4;;29/10/19 16:56;30/10/19 9:05
